,ID,Case Number,Date,Block,IUCR,primarytype,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,day,hour,year,month,week,ymd,time
173,9014619,HW162321,2/19/2013 9:00,069XX W ARGYLE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129123,1932851,2013,2/24/2013 12:30,41.97203803,-87.80057908,"(41.972038029, -87.800579079)",50,9,2013,2,8,2/19/2013,1136
174,9012933,HW160743,2/18/2013 7:00,050XX N NEWCASTLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129886,1933254,2013,3/2/2013 13:59,41.97313085,-87.79776409,"(41.973130848, -87.797764085)",49,7,2013,2,8,2/18/2013,1135
175,9005893,HW153269,2/11/2013 18:40,065XX W HIGGINS AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131529,1934908,2013,2/22/2013 21:28,41.97764124,-87.79168384,"(41.97764124, -87.791683836)",42,18,2013,2,7,2/11/2013,1128
176,9004353,HW151789,2/10/2013 12:00,058XX N OTTAWA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1124383,1937771,2013,2/16/2013 16:34,41.9856186,-87.81790034,"(41.985618599, -87.817900342)",41,12,2013,2,6,2/10/2013,1127
177,9002530,HW149429,2/8/2013 19:20,060XX N OCONTO AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1127017,1939853,2013,2/16/2013 16:32,41.99128791,-87.80816548,"(41.991287906, -87.808165476)",39,19,2013,2,6,2/8/2013,1125
178,9000654,HW147479,2/7/2013 10:53,065XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,41,10,5,1131852,1942127,2013,2/22/2013 21:27,41.99744522,-87.79032767,"(41.997445221, -87.790327667)",38,10,2013,2,6,2/7/2013,1124
179,8991751,HW138820,1/30/2013 20:00,051XX N NORMANDY AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1130878,1933786,2013,2/7/2013 16:43,41.97457363,-87.7941039,"(41.974573633, -87.794103896)",30,20,2013,1,5,1/30/2013,1116
180,8986189,HW133695,1/26/2013 18:00,060XX N MELVINA AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1133887,1939871,2013,1/29/2013 17:51,41.99121891,-87.78289488,"(41.991218912, -87.782894883)",26,18,2013,1,4,1/26/2013,1112
181,8979665,HW127096,1/22/2013 9:15,048XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130944,1932007,2013,8/26/2013 13:45,41.96969074,-87.79390238,"(41.969690739, -87.793902381)",22,9,2013,1,4,1/22/2013,1108
182,8980154,HW127474,1/22/2013 7:30,063XX W RAVEN ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1132991,1940921,2013,1/29/2013 17:59,41.99411596,-87.78616599,"(41.994115958, -87.786165988)",22,7,2013,1,4,1/22/2013,1108
183,8964913,HW113000,1/11/2013 1:00,067XX W THORNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1130438,1938845,2013,1/29/2013 17:55,41.9884636,-87.79560515,"(41.988463604, -87.79560515)",11,1,2013,1,2,1/11/2013,1097
184,8964921,HW113003,1/11/2013 1:00,067XX W THORNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1130534,1938897,2013,1/20/2013 18:25,41.98860464,-87.79525084,"(41.988604642, -87.795250844)",11,1,2013,1,2,1/11/2013,1097
185,8965131,HW113096,1/10/2013 18:00,061XX N NEVA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1127664,1940502,2013,2/1/2013 17:28,41.99305791,-87.80577088,"(41.993057911, -87.80577088)",10,18,2013,1,2,1/10/2013,1096
186,8965510,HW113438,1/10/2013 16:00,058XX N NEWARK AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1130138,1938650,2013,1/20/2013 18:27,41.98793367,-87.7967131,"(41.987933669, -87.796713097)",10,16,2013,1,2,1/10/2013,1096
187,8963184,HW111617,1/9/2013 11:00,065XX N NORDICA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1128378,1943416,2013,1/19/2013 22:47,42.0010421,-87.80307809,"(42.001042095, -87.803078093)",9,11,2013,1,2,1/9/2013,1095
188,8950548,HV618678,12/27/2012 19:30,059XX N MELVINA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1622,16,45,10,5,1133965,1938973,2012,1/7/2013 13:22,41.98875335,-87.78262921,"(41.988753346, -87.782629214)",362,19,2012,12,52,12/27/2012,1082
189,8944373,HV616882,12/20/2012 22:00,055XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1132548,1936445,2012,1/7/2013 13:25,41.98184117,-87.78790042,"(41.98184117, -87.787900421)",355,22,2012,12,51,12/20/2012,1075
190,8931439,HV602782,12/14/2012 10:15,076XX W FARRAGUT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124517,1933928,2012,12/26/2012 14:55,41.97507079,-87.81749261,"(41.975070785, -87.817492608)",349,10,2012,12,50,12/14/2012,1069
191,8919454,HV591506,12/6/2012 10:30,054XX N NEENAH AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131883,1935633,2012,12/8/2012 21:19,41.97962456,-87.79036508,"(41.979624559, -87.790365083)",341,10,2012,12,49,12/6/2012,1061
192,8903562,HV577653,11/26/2012 15:00,063XX N MELVINA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1133924,1941361,2012,12/2/2012 21:32,41.99530695,-87.78272355,"(41.995306945, -87.782723546)",331,15,2012,11,48,11/26/2012,1051
193,8902370,HV574154,11/23/2012 17:00,058XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1132561,1938201,2012,12/1/2012 21:16,41.98665957,-87.78781148,"(41.986659567, -87.787811476)",328,17,2012,11,47,11/23/2012,1048
194,8900865,HV574976,11/22/2012 8:00,062XX N MEADE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1134530,1941027,2012,12/2/2012 21:11,41.99437971,-87.78050227,"(41.994379707, -87.780502269)",327,8,2012,11,47,11/22/2012,1047
195,8897909,HV571352,11/21/2012 11:00,066XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131036,1934204,2012,1/13/2013 13:24,41.97571794,-87.79351318,"(41.975717935, -87.793513184)",326,11,2012,11,47,11/21/2012,1046
196,8913872,HV587114,11/21/2012 9:00,057XX N AUSTIN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1622,16,45,10,5,1135195,1937689,2012,12/8/2012 21:20,41.98520815,-87.77813566,"(41.985208148, -87.778135663)",326,9,2012,11,47,11/21/2012,1046
197,8896395,HV569837,11/20/2012 9:10,072XX W BRYN MAWR AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1127194,1936783,2012,12/26/2012 14:35,41.98286054,-87.80758373,"(41.982860542, -87.807583729)",325,9,2012,11,47,11/20/2012,1045
198,8900564,HV573728,11/20/2012 7:00,051XX N NEENAH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131946,1933735,2012,2/18/2013 17:40,41.97441517,-87.79017765,"(41.974415169, -87.790177649)",325,7,2012,11,47,11/20/2012,1045
199,8896863,HV570462,11/20/2012 6:55,052XX N OSCEOLA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1125641,1934005,2012,12/8/2012 21:18,41.97526343,-87.81335747,"(41.975263434, -87.813357472)",325,6,2012,11,47,11/20/2012,1045
200,8892237,HV566357,11/17/2012 15:00,048XX N NEW ENGLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129627,1931970,2012,12/11/2012 11:24,41.96961186,-87.79874597,"(41.969611859, -87.798745968)",322,15,2012,11,47,11/17/2012,1042
201,8891938,HV565864,11/16/2012 7:00,056XX N MEADE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,TRUE,FALSE,1622,16,45,10,5,1134532,1937209,2012,12/26/2012 14:11,41.98390275,-87.78058556,"(41.983902753, -87.780585557)",321,7,2012,11,46,11/16/2012,1041
202,8884043,HV557709,11/11/2012 13:55,069XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128908,1934086,2012,11/15/2012 14:10,41.97543066,-87.80134148,"(41.975430662, -87.801341483)",316,13,2012,11,46,11/11/2012,1036
203,8874918,HV548678,11/4/2012 23:00,054XX N PITTSBURGH AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1614,16,41,10,5,1120326,1935282,2012,11/8/2012 21:41,41.97885453,-87.83287561,"(41.978854532, -87.832875608)",309,23,2012,11,45,11/4/2012,1029
204,8875478,HV548842,11/3/2012 10:30,048XX N NEWLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129296,1931719,2012,11/9/2012 14:21,41.96892875,-87.79996883,"(41.96892875, -87.799968832)",308,10,2012,11,45,11/3/2012,1028
205,8868452,HV542042,10/31/2012 9:00,070XX W BERWYN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128335,1934660,2012,11/15/2012 14:28,41.97701552,-87.80343559,"(41.977015522, -87.803435594)",305,9,2012,10,44,10/31/2012,1025
206,8868014,HV541722,10/31/2012 6:10,052XX N NEWCASTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129975,1934425,2012,11/2/2012 20:27,41.97634266,-87.79740987,"(41.976342662, -87.797409867)",305,6,2012,10,44,10/31/2012,1025
207,8892232,HV563505,10/30/2012 12:01,060XX N OCONTO AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1127017,1939868,2012,12/2/2012 21:12,41.99132907,-87.80816514,"(41.991329067, -87.808165137)",304,12,2012,10,44,10/30/2012,1024
208,8864737,HV538806,10/28/2012 21:25,057XX N MERRIMAC AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1133546,1937611,2012,11/8/2012 21:36,41.98502328,-87.78420249,"(41.985023281, -87.784202494)",302,21,2012,10,44,10/28/2012,1022
209,8859439,HV532954,10/24/2012 6:30,056XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1622,16,45,10,5,1132633,1937220,2012,11/8/2012 21:43,41.98396636,-87.78756965,"(41.983966355, -87.787569647)",298,6,2012,10,43,10/24/2012,1018
210,8857664,HV531373,10/23/2012 17:20,060XX N AVONDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1129889,1939567,2012,11/21/2012 20:45,41.99045428,-87.79760786,"(41.99045428, -87.797607858)",297,17,2012,10,43,10/23/2012,1017
211,8855576,HV529258,10/20/2012 12:00,057XX N WEST CIRCLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,TRUE,FALSE,1612,16,41,10,5,1128189,1937775,2012,10/28/2012 17:38,41.98556587,-87.80390171,"(41.98556587, -87.803901706)",294,12,2012,10,43,10/20/2012,1014
212,8850017,HV523253,10/17/2012 7:30,066XX W IMLAY ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1131246,1942703,2012,10/28/2012 16:21,41.99903634,-87.79254357,"(41.999036339, -87.792543571)",291,7,2012,10,42,10/17/2012,1011
213,8848138,HV520970,10/16/2012 15:21,081XX W BERWYN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1614,16,41,10,5,1121056,1934094,2012,10/28/2012 16:22,41.97558279,-87.83021659,"(41.975582791, -87.830216588)",290,15,2012,10,42,10/16/2012,1010
214,8847766,HV520855,10/16/2012 13:20,050XX N OLYMPIA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124461,1933237,2012,10/19/2012 18:20,41.97317553,-87.81771384,"(41.97317553, -87.817713838)",290,13,2012,10,42,10/16/2012,1010
215,8846865,HV520271,10/16/2012 2:15,058XX N AVONDALE AVE,610,BURGLARY,FORCIBLE ENTRY,PARK PROPERTY,FALSE,FALSE,1612,16,41,10,5,1131208,1938578,2012,10/19/2012 18:19,41.98771763,-87.79277915,"(41.98771763, -87.792779154)",290,2,2012,10,42,10/16/2012,1010
216,8844443,HV517762,10/14/2012 5:30,077XX W SUMMERDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1123910,1934565,2012,10/19/2012 18:29,41.97682879,-87.81971076,"(41.976828791, -87.819710756)",288,5,2012,10,42,10/14/2012,1008
217,8847815,HV521048,10/12/2012 21:00,077XX W BERWYN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1123866,1934312,2012,10/27/2012 14:41,41.97613526,-87.81987814,"(41.976135255, -87.819878144)",286,21,2012,10,41,10/12/2012,1006
218,8842667,HV514941,10/11/2012 12:00,062XX W HUNTINGTON ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,45,10,5,1133558,1940914,2012,10/19/2012 18:28,41.99408679,-87.78408045,"(41.994086789, -87.784080447)",285,12,2012,10,41,10/11/2012,1005
219,8829276,HV502072,10/3/2012 3:00,066XX W SCHREIBER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1130632,1942365,2012,10/30/2012 3:38,41.99811946,-87.79481017,"(41.998119456, -87.794810165)",277,3,2012,10,40,10/3/2012,997
220,8829307,HV502094,10/3/2012 3:00,066XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1130721,1942113,2012,10/30/2012 3:40,41.99742641,-87.79448859,"(41.997426409, -87.794488592)",277,3,2012,10,40,10/3/2012,997
221,8830264,HV502651,10/3/2012 0:01,063XX N OAK PARK AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1130530,1941668,2012,4/16/2013 4:01,41.99620859,-87.79520151,"(41.996208586, -87.79520151)",277,0,2012,10,40,10/3/2012,997
222,8829744,HV502202,10/2/2012 23:00,063XX N NORMANDY AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1130906,1941586,2012,12/26/2012 14:02,41.99597708,-87.79382025,"(41.995977079, -87.793820249)",276,23,2012,10,40,10/2/2012,996
223,8829738,HV502208,10/2/2012 21:30,063XX N NORMANDY AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1130902,1941607,2012,12/26/2012 14:01,41.99603477,-87.79383448,"(41.996034774, -87.793834476)",276,21,2012,10,40,10/2/2012,996
224,8831552,HV502644,10/2/2012 20:00,063XX N OAK PARK AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1130523,1941709,2012,12/29/2012 14:12,41.99632121,-87.79522631,"(41.996321214, -87.795226312)",276,20,2012,10,40,10/2/2012,996
225,8825759,HV499139,10/1/2012 4:45,076XX W SUMMERDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124373,1934584,2012,12/2/2012 21:16,41.9768733,-87.81800764,"(41.976873298, -87.818007644)",275,4,2012,10,40,10/1/2012,995
226,8826297,HV499527,10/1/2012 2:00,059XX N EAST CIRCLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1129355,1939334,2012,10/4/2012 18:53,41.98982406,-87.79957741,"(41.989824056, -87.799577408)",275,2,2012,10,40,10/1/2012,995
227,8826574,HV499374,10/1/2012 1:30,076XX W BERWYN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124411,1934335,2012,10/19/2012 18:22,41.97618939,-87.81787341,"(41.976189388, -87.817873408)",275,1,2012,10,40,10/1/2012,995
228,8824795,HV498035,9/29/2012 20:00,060XX W MATSON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,45,10,5,1134903,1940266,2012,12/26/2012 14:01,41.99228484,-87.7791483,"(41.992284844, -87.779148302)",273,20,2012,9,40,9/29/2012,993
229,8824192,HV497141,9/29/2012 15:15,052XX N OSCEOLA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1125642,1934293,2012,10/6/2012 19:59,41.97605372,-87.81334737,"(41.97605372, -87.813347366)",273,15,2012,9,40,9/29/2012,993
230,8893072,HV489152,9/23/2012 20:00,050XX N NEWLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129227,1932847,2012,11/27/2012 14:06,41.97202528,-87.80019674,"(41.972025278, -87.800196738)",267,20,2012,9,39,9/23/2012,987
231,8830186,HV502676,9/23/2012 19:00,053XX N ORIOLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124716,1934653,2012,10/8/2012 21:37,41.97705697,-87.81674472,"(41.977056973, -87.816744724)",267,19,2012,9,39,9/23/2012,987
232,8841242,HV513987,9/20/2012 15:00,063XX N INDIAN RD,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,45,10,5,1134460,1941194,2012,12/26/2012 14:02,41.99483921,-87.7807558,"(41.994839209, -87.780755801)",264,15,2012,9,38,9/20/2012,984
233,8812193,HV485220,9/19/2012 0:00,058XX N MEDINA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1134458,1938741,2012,10/4/2012 15:36,41.98810801,-87.78082137,"(41.988108005, -87.780821374)",263,0,2012,9,38,9/19/2012,983
234,8832231,HV504418,9/17/2012 20:00,076XX W BRYN MAWR AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124533,1936239,2012,10/19/2012 18:18,41.98141215,-87.81738258,"(41.981412152, -87.817382581)",261,20,2012,9,38,9/17/2012,981
235,8807358,HV480798,9/15/2012 16:00,061XX N NORTHWEST HWY,620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,FALSE,FALSE,1612,16,41,10,5,1128889,1940683,2012,9/25/2012 23:03,41.9935338,-87.80126065,"(41.993533795, -87.801260647)",259,16,2012,9,38,9/15/2012,979
236,8840021,HV512930,9/9/2012 9:00,053XX N ORIOLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124716,1934653,2012,10/19/2012 18:20,41.97705697,-87.81674472,"(41.977056973, -87.816744724)",253,9,2012,9,37,9/9/2012,973
237,8787957,HV462044,9/5/2012 1:00,078XX W SUMMERDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1122972,1934607,2012,9/10/2012 22:56,41.97695943,-87.82315935,"(41.976959425, -87.823159353)",249,1,2012,9,36,9/5/2012,969
238,8788452,HV461841,9/4/2012 22:00,056XX N OTTAWA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124302,1936419,2012,9/14/2012 21:39,41.98190991,-87.81822817,"(41.981909907, -87.818228168)",248,22,2012,9,36,9/4/2012,968
239,8787779,HV461794,9/4/2012 18:00,064XX N NEWLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1129204,1942576,2012,12/26/2012 14:01,41.99872298,-87.80005856,"(41.998722983, -87.800058564)",248,18,2012,9,36,9/4/2012,968
240,8799256,HV473120,8/25/2012 20:25,065XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131646,1934214,2012,9/21/2012 18:06,41.97573481,-87.79126971,"(41.975734806, -87.791269712)",238,20,2012,8,35,8/25/2012,958
241,8753778,HV429119,8/13/2012 12:30,077XX W BALMORAL AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1123869,1934893,2012,8/15/2012 17:41,41.97772953,-87.8198543,"(41.977729533, -87.819854304)",226,12,2012,8,33,8/13/2012,946
242,8746546,HV421342,8/7/2012 23:55,076XX W BALMORAL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124287,1934990,2012,8/15/2012 17:43,41.97798883,-87.81831493,"(41.977988825, -87.818314934)",220,23,2012,8,32,8/7/2012,940
243,8735441,HV410963,8/1/2012 16:35,050XX N NEWLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129228,1933112,2012,8/4/2012 16:51,41.97275245,-87.800187,"(41.972752448, -87.800186996)",214,16,2012,8,31,8/1/2012,934
244,8734807,HV410284,8/1/2012 10:20,058XX N NEWARK AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,TRUE,FALSE,1612,16,41,10,5,1130341,1938152,2012,8/4/2012 16:51,41.98656362,-87.79597793,"(41.986563618, -87.795977926)",214,10,2012,8,31,8/1/2012,934
245,8684938,HV360062,6/30/2012 13:05,065XX N NORDICA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1128456,1943153,2012,7/10/2012 22:31,42.00031907,-87.80279713,"(42.000319074, -87.802797133)",182,13,2012,6,27,6/30/2012,902
246,8666311,HV341823,6/19/2012 2:11,067XX W DEVON AVE,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130250,1942055,2012,8/31/2012 3:58,41.99727537,-87.7962226,"(41.997275372, -87.796222595)",171,2,2012,6,25,6/19/2012,891
247,8662393,HV337343,6/14/2012 22:30,076XX W RASCHER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124040,1935231,2012,6/25/2012 18:29,41.97865423,-87.81921798,"(41.978654227, -87.819217979)",166,22,2012,6,24,6/14/2012,886
248,8655113,HV330697,6/11/2012 21:30,072XX W MYRTLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1127149,1940638,2012,7/2/2012 10:48,41.9934398,-87.80766221,"(41.993439799, -87.80766221)",163,21,2012,6,24,6/11/2012,883
249,8644417,HV319309,6/4/2012 18:00,076XX W RASCHER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124207,1935238,2012,6/13/2012 22:24,41.97867068,-87.81860366,"(41.978670684, -87.818603661)",156,18,2012,6,23,6/4/2012,876
250,8643495,HV318597,6/3/2012 21:00,077XX W ARDMORE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1123481,1937886,2012,6/9/2012 15:19,41.98594902,-87.82121539,"(41.985949019, -87.821215394)",155,21,2012,6,23,6/3/2012,875
251,8623148,HV297084,5/21/2012 10:30,078XX W SUMMERDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1123056,1934530,2012,5/29/2012 22:13,41.97674676,-87.82285213,"(41.976746755, -87.822852128)",142,10,2012,5,21,5/21/2012,862
252,8659782,HV334527,5/14/2012 10:00,072XX W PETERSON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1612,16,41,10,5,1126732,1939389,2012,6/21/2012 18:42,41.99001944,-87.80922425,"(41.990019435, -87.80922425)",135,10,2012,5,20,5/14/2012,855
253,8610363,HV284365,5/12/2012 2:30,054XX N PITTSBURGH AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1614,16,41,10,5,1120406,1935416,2012,5/23/2012 19:00,41.97922096,-87.83257852,"(41.97922096, -87.832578515)",133,2,2012,5,20,5/12/2012,853
254,8604418,HV278103,5/8/2012 18:30,059XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,CLEANING STORE,FALSE,FALSE,1622,16,45,10,5,1134808,1938975,2012,11/8/2013 16:59,41.98874392,-87.77952846,"(41.988743918, -87.779528457)",129,18,2012,5,19,5/8/2012,849
255,8596338,HV270169,5/3/2012 21:00,063XX N MILWAUKEE AVE,650,BURGLARY,HOME INVASION,APARTMENT,TRUE,FALSE,1611,16,45,10,5,1133023,1941460,2012,5/25/2012 20:27,41.99559446,-87.78603561,"(41.995594459, -87.786035605)",124,21,2012,5,18,5/3/2012,844
256,8589818,HV264357,4/29/2012 13:00,066XX W HIGGINS AVE,610,BURGLARY,FORCIBLE ENTRY,CEMETARY,FALSE,FALSE,1613,16,41,10,5,1131258,1935024,2012,5/23/2012 21:38,41.97796425,-87.79267776,"(41.977964253, -87.79267776)",120,13,2012,4,18,4/29/2012,840
257,8583803,HV257871,4/25/2012 7:50,057XX N OKETO AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1125985,1937422,2012,5/23/2012 21:38,41.9846343,-87.81201596,"(41.984634301, -87.812015961)",116,7,2012,4,17,4/25/2012,836
